icao,le_ident,he_ident,le_lat,le_lon,he_lat,he_lon,le_displaced_ft,he_displaced_ft
YKIL,16,34,-16.42599598,129.61315721,-16.43460267,129.61596343,,
YKIR,9,27,-17.77824131,129.2003185,-17.77914109,129.21415765,,
YKIU,04,22,-23.09416699,149.42636602,-23.08660561,149.43457444,,
YKKG,03,21,-17.43294493,130.8065802,-17.42356145,130.81306795,,
YKKG,13,31,-17.4332721,130.80728108,-17.43937503,130.81363956,,
YKKH,10,28,-31.28688394,135.2284831,-31.29017373,135.23997525,,
YKKH,16,34,-31.27762319,135.23565301,-31.29072731,135.24003247,,
YKKH,4,22,-31.28929782,135.22731479,-31.2801227,135.23666926,,
YKKH,7,25,-31.28929594,135.22709337,-31.28604136,135.23858258,,
YKKN,09,27,-34.37890615,116.31860694,-34.37884019,116.32741225,,
YKLA,13,31,-15.88471039,142.4356863,-15.892332,142.44296053,,
YKLA,7,25,-15.92192511,142.43155968,-15.91897559,142.4436028,,
YKLB,04,22,-15.32210941,143.95155965,-15.31613148,143.95835463,,
YKLE,13,31,-16.24515076,131.74290984,-16.25277965,131.75226655,,
YKLG,5,23,-15.20816939,143.84176532,-15.20003117,143.85500312,,
YKLN,15,33,-15.41972862,143.49344654,-15.42746353,143.49804001,,
YKLR,17,35,-27.71624526,138.26091518,-27.72181383,138.26196898,,
YKMB,03,21,-17.45627453,140.83005686,-17.44639526,140.83797171,,
YKML,14,32,-19.36092055,140.04705141,-19.37506036,140.05648861,,
YKMP,04,22,-31.07653829,152.75843399,-31.06789529,152.77241504,,
YKNG,07,25,-33.70248825,117.64901689,-33.69680656,117.66381042,,
YKNG,13,31,-33.69472048,117.65032398,-33.69995925,117.65774623,,
YKNP,12,30,-31.12027411,117.90037571,-31.12659226,117.91165865,,
YKNT,08,26,-23.26470574,129.37206005,-23.26439816,129.38575917,,
YKOJ,16,34,-33.75661195,117.13419741,-33.76776954,117.13871409,,
YKOK,13,31,-29.33940863,121.48840393,-29.347347,121.499466,,
YKOL,12,30,-32.41502984,136.29294924,-32.41930427,136.29987867,,
YKOL,17,35,-32.41173727,136.29831082,-32.41972453,136.29838474,,
YKOL,7,25,-32.41694723,136.29295883,-32.41505961,136.30138501,,
YKOW,12,30,-15.48228684,141.74687421,-15.48850566,141.75800637,,
YKPR,11,29,-14.88787224,144.21581481,-14.893556,144.226323,,
YKRY,05,23,-26.58548275,151.83595958,-26.580565,151.84783221,,
YKRY,16,34,-26.57244737,151.83806794,-26.58663216,151.84111082,,
YKRY,16R,34L,-26.57407029,151.83721185,-26.58356469,151.83923702,,
YKSC,01,19,-35.72362163,137.52174348,-35.70840903,137.52904856,,
YKSC,06,24,-35.71485725,137.51685041,-35.71074316,137.52834304,,
YKSC,15,33,-35.7093335,137.51790832,-35.72074402,137.52403109,,
YKTH,17,35,-36.10967868,140.252434,-36.12006107,140.25243091,,
YKTN,09,27,-37.22547294,144.43950243,-37.22636358,144.44707322,,
YKTN,18,36,-37.22020563,144.4488058,-37.22646437,144.44765916,,
YKUB,11,29,-10.22448679,142.21561057,-10.22819689,142.22392148,,
YKUR,16,34,-20.50545897,134.66883773,-20.51418677,134.67211643,,
YKUW,1,19,-38.05041228,143.15506812,-38.04487708,143.15580068,,
YKUW,9,27,-38.04581977,143.13779458,-38.04811832,143.15864195,,
YKWG,01,19,-31.77879206,135.63340367,-31.76838618,135.63619582,,
YKWG,06,24,-31.77419888,135.63180846,-31.77285312,135.63587492,,
YKWG,16,34,-31.76956434,135.63400763,-31.77559223,135.63543859,,
YKYB,10,28,-36.33098744,144.96954739,-36.33253856,144.9780011,,
YKYN,06,24,-21.60065027,141.93930897,-21.59699656,141.94623482,,
YLAE,12,30,-13.11038043,130.49481744,-13.11550928,130.50309322,,
YLAG,5,23,-42.88858483,147.95213047,-42.88529243,147.95765187,,
YLAH,04,22,-18.57040419,138.63293592,-18.562606,138.64165025,,
YLAK,04,22,-20.68418112,148.62632934,-20.6780633,148.63392651,,
YLAM,02,20,-26.92284552,134.0517421,-26.91272246,134.05674941,,
YLAM,10,28,-26.91551608,134.04741817,-26.91695472,134.05459065,,
YLAN,01,19,-31.44430368,142.13742333,-31.43743312,142.1385597,,
YLAN,16,34,-31.43671979,142.13605215,-31.44516561,142.13871575,,
YLAO,09,27,-35.37312805,140.45746551,-35.37313776,140.47451719,,
YLAO,17,35,-35.3682061,140.4644024,-35.37515621,140.46442769,,
YLAW,10,28,-28.09002489,120.52811784,-28.09337539,120.54934619,,
YLBD,10,28,-16.51386234,122.91823238,-16.51677039,122.92905227,,
YLBG,08,26,-23.24470967,131.2528453,-23.242467,131.265671,,
YLCG,06,24,-33.28525703,146.36992048,-33.28028917,146.38137027,,
YLCG,12,30,-33.27874252,146.36975429,-33.28391145,146.3769073,,
YLCS,01,19,-36.82124336,145.3456465,-36.80649201,145.35204138,,
YLCS,01R,19L,-36.81997457,145.34678054,-36.81447444,145.34916501,,
YLDB,07,25,-40.19600724,148.23703573,-40.19555345,148.25234764,,
YLEA,03,21,-29.97378699,114.98068612,-29.96406544,114.9868478,,
YLEA,13,31,-29.96798869,114.97914052,-29.97238235,114.98783385,,
YLEC,02,20,-30.60372578,138.42031067,-30.59421292,138.42669658,,
YLEC,11,29,-30.59564339,138.42422474,-30.60358368,138.439511,,
YLED,10,28,-37.92032484,144.09742473,-37.92354504,144.10997191,,
YLED,16,34,-37.91647555,144.09992579,-37.92592177,144.10185778,,
YLEE,10,28,-34.49289972,146.43487695,-34.49600286,146.44758091,,
YLEE,11,29,-34.49201468,146.43605462,-34.4987506,146.4504217,,
YLEE,12,30,-34.49087655,146.43944439,-34.49542786,146.44793542,,
YLEE,5,23,-34.5038839,146.43626958,-34.49640522,146.44854226,,
YLEE,6,24,-34.50421689,146.43622146,-34.49800244,146.45049954,,
YLEG,04,22,-38.49910814,145.85697999,-38.49265861,145.86562698,,
YLEG,18,36,-38.4933243,145.86108611,-38.49925857,145.86006364,,
YLEO,04,22,-28.88920908,121.30608458,-28.87459463,121.31849853,,
YLEO,12,30,-28.87519842,121.30843469,-28.88226915,121.31696947,,
YLEV,08,26,-12.49834483,135.80163379,-12.49759619,135.81142063,,
YLFD,05,23,-14.92312542,144.19891319,-14.91819221,144.2071859,,
YLGA,7,25,-22.10517683,118.46771263,-22.10337783,118.47793759,,
YLGB,09,27,-18.68665782,121.80557169,-18.68721287,121.81686528,,
YLGC,10,28,-33.10551696,118.38306978,-33.10824415,118.39572261,,
YLGD,15,33,-41.68694323,147.14172527,-41.69543108,147.14480071,,
YLGN,04,22,-30.94245919,127.02696942,-30.93580847,127.03385617,,
YLGN,10,28,-30.93750606,127.01781317,-30.94136433,127.0306026,,
YLGU,11,29,-15.21418763,129.44417593,-15.21659982,129.45177249,,
YLHI,10,28,-31.53667535,159.07169073,-31.53998867,159.0802124,,
YLHR,12,30,-12.7837282,143.3005781,-12.79150195,143.31189514,,
YLHS,16,34,-19.18854938,144.36986747,-19.200886,144.372193,,
YLIL,18L,36R,-37.6909712,145.36800503,-37.69853425,145.3666019,,
YLIL,18R,36L,-37.68684942,145.36745458,-37.69841568,145.36530523,,
YLIM,10,28,-17.23412659,129.87728737,-17.23691597,129.88672644,,
YLIN,01,19,-20.45615945,149.03900731,-20.44642423,149.0402386,,
YLIN,13,31,-20.45196075,149.03847305,-20.45624656,149.04289199,,
YLIS,15,33,-28.82399606,153.25523237,-28.83768493,153.26178478,,
YLKD,13,31,-18.90125452,144.98677847,-18.91477911,145.00210906,,
YLKE,09,27,-37.85201087,147.94591397,-37.85258488,147.95743684,,
YLKN,11,29,-20.98041056,137.91612497,-20.9833117,137.92330281,,
YLKN,14,32,-20.97592829,137.91461283,-20.98543639,137.92068647,,
YLKS,16,34,-31.711105,152.724412,-31.72008022,152.72489302,,
YLLA,05,23,-29.7997796,133.34508593,-29.79382832,133.35370919,,
YLLA,15,33,-29.79406853,133.34551362,-29.80247486,133.35130707,,
YLLE,03,21,-27.41194379,141.80355468,-27.39941838,141.81515971,,
YLLT,01,19,-34.51772728,138.42541921,-34.51322674,138.42684196,,
YLLT,05,23,-34.51759296,138.42493055,-34.51327608,138.43365401,,
YLMB,13,31,-31.10880915,149.93699724,-31.11466129,149.94455674,,
YLMQ,07,25,-33.06645658,151.64166705,-33.06535979,151.65097927,,
YLMU,16,34,-33.74287606,143.00067749,-33.74995045,143.00236983,,
YLMU,7,25,-33.74777032,142.99416401,-33.74474894,143.0051254,,
YLND,16,34,-15.83503472,144.8471012,-15.84697524,144.85102733,,
YLNR,10,28,-24.92993383,116.96188136,-24.93297919,116.97304121,,
YLNR,17,35,-24.92471357,116.9622677,-24.93511483,116.96365008,,
YLOC,11,29,-20.74655507,120.98431849,-20.75319197,121.00175276,,
YLOD,14,32,-36.81148421,145.46340956,-36.81911685,145.47068632,,
YLOH,09,27,-30.53085032,145.12269878,-30.53195341,145.13413883,,
YLOK,07,25,-33.54517165,135.68643638,-33.54224067,135.69896395,,
YLOR,06,24,-18.98856484,139.89694698,-18.98422272,139.90461157,,
YLOR,15,33,-18.98045518,139.89942283,-18.99087341,139.90492801,,
YLOU,07,25,-18.71205534,126.70423582,-18.70981576,126.71442104,,
YLOV,8,26,-17.04820614,141.37215077,-17.04784232,141.38099961,,
YLOX,08,26,-34.47625408,140.66443929,-34.47633032,140.67736344,,
YLOX,17,35,-34.46931041,140.66344373,-34.47698819,140.66345999,,
YLRA,14,32,-15.556213,144.44866555,-15.56423023,144.45387806,,
YLRD,04,22,-29.45512242,147.98060196,-29.45065091,147.98617275,,
YLRD,10,28,-29.45056083,147.96981002,-29.45505451,147.98446444,,
YLRE,04,22,-23.43796252,144.27069041,-23.42594661,144.28442282,,
YLRG,10,28,-26.22856534,121.55108264,-26.23039033,121.56205788,,
YLRG,16,34,-26.22877562,121.55784212,-26.23818226,121.56058628,,
YLRG,7,25,-26.23347528,121.55062843,-26.23036724,121.5621125,,
YLRS,11,29,-15.18065049,144.34132017,-15.18535,144.35085,,
YLSM,08,26,-37.927114,143.34219503,-37.927024,143.350348,,
YLSM,15,33,-37.92639072,143.34594411,-37.931844,143.34787,,
YLST,10,28,-27.8426872,120.6951973,-27.84559455,120.71314773,,
YLSY,02,20,-27.03926526,129.89787757,-27.02833242,129.90385408,,
YLTN,07,25,-28.6167238,122.42109328,-28.61109299,122.43834052,,
YLTN,16,34,-28.60634691,122.42271584,-28.61400538,122.42630968,,
YLTV,03,21,-38.21551942,146.46506716,-38.20649186,146.47658453,,
YLTV,03L,21R,-38.20993358,146.47019202,-38.20653007,146.47455129,,
YLTV,09,27,-38.20510205,146.46539929,-38.20613109,146.47580921,,
YLUC,13,31,-22.46595879,136.2721238,-22.47286326,136.2796969,,
YLUI,09,27,-36.97213553,140.34745223,-36.97176405,140.35955605,,
YLUL,12,30,-31.64355989,140.51288636,-31.64668378,140.5179724,,
YLUL,17,35,-31.63854786,140.51196953,-31.64951132,140.51391517,,
YLUL,8,26,-31.64825272,140.50823299,-31.64772747,140.51744573,,
YLUW,16,34,-34.01610758,115.0619554,-34.02598444,115.06720225,,
YLVD,17,35,-31.72828874,135.02795732,-31.7384796,135.02926117,,
YLVD,3,21,-31.73501465,135.02700525,-31.72845053,135.0324145,,
YLVD,8,26,-31.73266831,135.02840656,-31.73187402,135.03869648,,
YLVY,15,33,-32.71312822,119.50303068,-32.72194093,119.50699286,,
YLWY,13,31,-26.94268915,120.47134503,-26.94961821,120.4792862,,
YLWY,3,21,-26.94821828,120.46896053,-26.93913291,120.47592155,,
YLYD,06,24,-26.82926982,151.22538816,-26.82433913,151.23737908,,
YLYN,10,28,-23.64070691,115.23282522,-23.64417859,115.2457409,,
YLYN,16,34,-23.63741924,115.23430931,-23.64861675,115.23734289,,
YLZI,12,30,-14.66995091,145.45106381,-14.67557457,145.45690495,,
YMAA,15,33,-9.94840953,142.19434915,-9.95214152,142.19623579,,
YMAC,2,20,-27.2668128,135.63555595,-27.25803957,135.6398011,,
YMAD,1,19,-31.88803649,127.02185153,-31.8770015,127.02508688,,
YMAD,15,33,-31.88439895,127.02339421,-31.89185906,127.0281945,,
YMAD,8,26,-31.88792902,127.01948401,-31.88776121,127.03146684,,
YMAE,14,32,-9.91283787,144.05321386,-9.91682914,144.05586776,,
YMAG,08,26,-35.04658598,142.85992084,-35.04660793,142.87389037,,
YMAG,15,33,-35.04510885,142.86089785,-35.05357717,142.86531458,,
YMAI,10,28,-28.98547714,134.38302754,-28.98747298,134.39541056,,
YMAI,17,35,-28.98468071,134.39103368,-28.99397204,134.39246042,,
YMAK,03,21,-28.93013163,134.3276857,-28.92126697,134.33308992,,
YMAK,7,25,-28.92956808,134.32643346,-28.92750462,134.33390185,,
YMAP,9,27,-12.25463676,135.43965984,-12.25577176,135.44863086,,
YMAU,10,28,-24.29442107,116.89121729,-24.29599608,116.90017746,,
YMAU,13,31,-24.29452899,116.89855687,-24.30440705,116.90974107,,
YMAV,18,36,-38.02723885,144.46942827,-38.05441196,144.46485004,,
YMAY,07,25,-36.06807472,146.94889185,-36.06545,146.96974167,,
YMBA,10,28,-17.06740363,145.41581899,-17.0729449,145.43209936,,
YMBD,02,20,-35.06924861,139.2234673,-35.05959655,139.22942401,,
YMBD,09,27,-35.06774145,139.2247564,-35.0683042,139.23341542,,
YMBL,09,27,-21.1636869,119.82329571,-21.16180471,119.84296071,,
YMBT,14,32,-36.72251592,147.16293547,-36.73442161,147.17084677,,
YMBU,06,24,-37.03298281,143.70880128,-37.03017081,143.71660994,,
YMBU,17,35,-37.03050419,143.70681658,-37.03980113,143.70825689,,
YMCE,16,34,-25.09013682,117.58910736,-25.10127482,117.59131561,,
YMCF,12,30,-27.34698895,151.51115776,-27.35362712,151.52055676,,
YMCK,01,19,-21.28548391,141.29725433,-21.27576007,141.29985744,,
YMCL,06,24,-21.38944054,147.3264913,-21.3847207,147.33666213,,
YMCO,07,25,-37.60132433,149.71395562,-37.60036153,149.7238815,,
YMCO,18,36,-37.59423702,149.72232401,-37.60329928,149.72012763,,
YMCR,06,24,-22.10279013,137.97791302,-22.09839858,137.98737002,,
YMCR,15,33,-22.09241727,137.98221079,-22.10360446,137.98800352,,
YMCS,7,25,-20.01518146,146.47425527,-20.01111163,146.49212365,,
YMCT,08,26,-37.58348438,140.35980938,-37.58248376,140.37329254,,
YMCT,15,33,-37.57640081,140.36485313,-37.58280243,140.36944228,,
YMDA,17,35,-25.59223195,151.31874933,-25.6030647,151.31917718,,
YMDB,1,19,-20.51432053,118.05869815,-20.50453755,118.06000309,,
YMDB,7,25,-20.51754497,118.05855724,-20.51572187,118.06616206,,
YMDB,8,26,-20.5099042,118.05564665,-20.50902801,118.06182074,,
YMDG,04,22,-32.56974817,149.60205198,-32.56014771,149.61660295,,
YMDG,16,34,-32.55511817,149.61137136,-32.56469915,149.61318844,,
YMDI,11,29,-19.73586963,120.83313715,-19.739736,120.841899,,
YMDN,10,28,-31.52163485,118.3177369,-31.52313557,118.33464828,,
YMDN,17,35,-31.5200796,118.32209762,-31.52975984,118.32219276,,
YMDR,8,26,-21.99382341,115.04451033,-21.992242,115.061729,,
YMDT,17,35,-31.82133515,128.22819357,-31.83137583,128.23001245,,
YMDT,8,26,-31.82897238,128.22179555,-31.82715552,128.23606979,,
YMDV,15,33,-26.17140198,129.1284326,-26.18741544,129.13637768,,
YMDW,11,29,-16.22066045,144.69986301,-16.22437517,144.71022576,,
YMDY,12,30,-12.88704855,131.90237278,-12.89314415,131.9117384,,
YMDZ,01,19,-21.21608416,115.96608638,-21.20695982,115.9687529,,
YMDZ,08,26,-21.2113124,115.95380509,-21.20881658,115.97076554,,
YMDZ,14,32,-21.20759615,115.96090923,-21.21409505,115.967371,,
YMEB,02,20,-30.18005256,135.66891908,-30.16691877,135.67597752,,
YMEB,07,25,-30.17939204,135.66924479,-30.17696374,135.67913211,,
YMEB,10,28,-30.17871631,135.66956758,-30.18118427,135.68162605,,
YMEB,16,34,-30.17420914,135.67175235,-30.17957532,135.67347721,,
YMED,1,19,-32.37242088,142.40139836,-32.3623929,142.4061387,,
YMED,15,33,-32.36210881,142.4045294,-32.3685752,142.4076671,,
YMEI,12,30,-23.97581079,131.55883738,-23.98264383,131.57143759,,
YMEK,09,27,-26.60911313,118.53513553,-26.60736792,118.55692071,,
YMEK,15,33,-26.60935755,118.54902417,-26.61661408,118.55603752,,
YMEL,04,22,-37.62680489,144.55762619,-37.61898564,144.56920552,,
YMEL,10,28,-37.61979118,144.5590495,-37.62324006,144.56953587,,
YMEL,16,34,-37.6179694,144.56692864,-37.62370536,144.56835073,,
YMEN,08,26,-37.731383,144.89285215,-37.73079,144.91466259,,
YMEN,17,35,-37.7204041,144.90075343,-37.733948,144.90139298,,
YMEO,13,31,-36.96527226,145.70475064,-36.96963466,145.71002709,,
YMEP,1,19,-13.72814957,142.41025645,-13.718779,142.413706,,
YMER,03,21,-36.91285637,149.89652826,-36.90089184,149.90658289,,
YMES,04,22,-38.10601813,147.1385886,-38.09307904,147.16104447,,
YMES,09,27,-38.0956346,147.12830608,-38.09874685,147.15345947,,
YMEU,9,27,-13.0645529,142.4489975,-13.06526772,142.45820435,,
YMEW,17,35,-29.26339731,115.44307484,-29.27509636,115.44305845,,
YMFD,15,33,-37.06740076,146.11775624,-37.07486238,146.12111201,,
YMGB,11,29,-12.0921022,134.8873305,-12.0977285,134.89895246,,
YMGD,14,32,-12.05255226,134.23269629,-12.06434674,134.24000045,,
YMGG,18,36,-30.21844677,133.98828381,-30.23253297,133.98826746,,
YMGG,2,20,-30.23170658,133.98571307,-30.22463375,133.99002228,,
YMGG,8,26,-30.22735379,133.98662182,-30.22730278,133.99280032,,
YMGI,12,30,-28.9632628,149.04762041,-28.97065015,149.05930204,,
YMGN,10,28,-31.45968578,137.16521793,-31.46115814,137.17187444,,
YMGN,14,32,-31.45827266,137.16731452,-31.4627727,137.17129715,,
YMGN,5,23,-31.46298899,137.16780577,-31.45776309,137.17740392,,
YMGO,3,21,-27.37281033,116.41061022,-27.36464498,116.41783503,,
YMGO,9,27,-27.36558342,116.41138267,-27.36606176,116.41736166,,
YMGR,07,25,-18.62407055,126.87429474,-18.61964819,126.88540174,,
YMGS,15,33,-28.78485252,122.03560992,-28.79517577,122.04153887,,
YMGS,6,24,-28.79550441,122.03625275,-28.79311445,122.04051956,,
YMGT,02,20,-33.93535459,115.09834983,-33.92570788,115.10124253,,
YMGV,1,19,-14.7818862,143.50416204,-14.77069704,143.50527124,,
YMHB,12,30,-42.82822348,147.50102412,-42.84558628,147.5246001,,
YMHL,08,26,-32.11006859,119.75173914,-32.10875041,119.76861086,,
YMHT,2,20,-16.82843231,124.9113568,-16.81791903,124.91629751,,
YMHU,06,24,-16.44874269,136.06415669,-16.44076591,136.08605136,,
YMHW,09,27,-26.50941004,142.27713714,-26.51114074,142.28887733,,
YMHW,15,33,-26.5018429,142.28371064,-26.51039603,142.28728795,,
YMIA,18,36,-34.22584468,142.08967676,-34.23606893,142.08857175,,
YMIB,05,23,-27.33306335,133.2969786,-27.32632795,133.30844629,,
YMIG,06,24,-34.45166918,150.49118347,-34.44875109,150.5037308,,
YMIJ,06,24,-11.16266517,132.53452642,-11.15744493,132.54440832,,
YMIN,16,34,-34.7368906,137.52635376,-34.74990952,137.53149071,,
YMIP,06,24,-14.794058,125.81852953,-14.788318,125.832374,,
YMIP,16,34,-14.78226754,125.82344785,-14.79707718,125.82738888,,
YMIR,11,29,-17.32673934,141.88110536,-17.33123754,141.89094869,,
YMIR,6,24,-17.32856524,141.88061112,-17.3268495,141.88385268,,
YMIS,14,32,-26.38853831,120.97983707,-26.40078682,120.98853867,,
YMIS,9,27,-26.39537837,120.97720325,-26.39550348,120.99094594,,
YMIT,11,29,-26.48363284,147.9373159,-26.48879594,147.95045083,,
YMIV,04,22,-32.44641696,136.06666521,-32.44001093,136.07477689,,
YMIV,08,26,-32.44474619,136.06420745,-32.44401426,136.06971444,,
YMIV,17,35,-32.44055972,136.06839532,-32.44486727,136.06885149,,
YMIX,9,27,-23.90603499,114.76056783,-23.90721314,114.76900783,,
YMJE,7,25,-24.63519075,116.93877945,-24.63156746,116.95488631,,
YMJM,12,30,-34.26323558,116.13416794,-34.26771949,116.146297,,
YMKA,15,33,-14.92521872,133.13361687,-14.93157293,133.13718595,,
YMKB,11,29,-30.91728771,118.25078416,-30.92079258,118.26281255,,
YMKB,16,34,-30.91806745,118.25338407,-30.92568923,118.25616689,,
YMKT,07,25,-12.61127873,131.04789893,-12.60869322,131.05761687,,
YMLA,10,28,-20.88016723,118.03215605,-20.88147134,118.03919372,,
YMLA,16,34,-20.87206475,118.025848,-20.87782325,118.02829905,,
YMLA,6,24,-20.88307478,118.03270732,-20.88120732,118.03779766,,
YMLD,17,35,-34.38629253,137.70775355,-34.39718505,137.70777428,,
YMLK,10,28,-18.18363664,145.08988407,-18.18629967,145.10216251,,
YMLL,12,30,-19.85240209,141.5539157,-19.86175966,141.56950104,,
YMLN,11,29,-30.20034414,143.21115403,-30.20356458,143.21858283,,
YMLN,6,24,-30.2029794,143.21718209,-30.19990089,143.22539686,,
YMLR,14,32,-29.23966055,137.9070285,-29.24756345,137.9138204,,
YMLR,16,34,-29.23796237,137.90786939,-29.24987354,137.91191512,,
YMLR,3,21,-29.24972513,137.91175,-29.24001884,137.91885614,,
YMLR,7,25,-29.2438761,137.91060526,-29.24205743,137.91714533,,
YMLS,04,22,-26.81116472,150.16264233,-26.80197264,150.17490732,,
YMLT,14R,32L,-41.53705815,147.20410266,-41.55207334,147.21693283,,
YMMB,04,22,-37.97992999,145.09757737,-37.97647555,145.10233547,,
YMMB,13L,31R,-37.97215404,145.0978984,-37.98031485,145.10594914,,
YMMB,13R,31L,-37.97447662,145.09710417,-37.98206312,145.10459105,,
YMMB,17L,35R,-37.97171722,145.0993008,-37.98372591,145.10035194,,
YMMB,17R,35L,-37.97198821,145.09689079,-37.98313394,145.09786035,,
YMMI,03,21,-28.71239741,121.88434878,-28.69766199,121.89612544,,
YMML,09,27,-37.66073831,144.82226154,-37.66225205,144.84809438,,
YMML,16,34,-37.65317393,144.83492632,-37.68576835,144.84103577,,
YMMN,13,31,-27.85537247,151.26820567,-27.86443067,151.27582748,,
YMMO,16,34,-36.07153427,144.76416326,-36.0798407,144.76512026,,
YMMT,1,19,-26.91267129,143.31913127,-26.9013443,143.32265387,,
YMMU,11,29,-22.79804172,148.69899872,-22.80375156,148.71280643,,
YMNA,17,35,-22.2692122,132.20975259,-22.27926025,132.21167325,,
YMNB,11,29,-28.23290234,134.96870083,-28.2378234,134.979904,,
YMNB,17,35,-28.23227339,134.97543535,-28.23922112,134.97661356,,
YMND,05,23,-32.70361013,151.48865466,-32.69754487,151.49957989,,
YMND,08,26,-32.70106024,151.48841241,-32.70156035,151.49915981,,
YMND,18,36,-32.69675804,151.49305191,-32.70047064,151.49202781,,
